,date,capacity,turnover,open,high,low,close,change,transaction
1068,2017-05-17,2400240,140362980,57.6,58.9,57.6,58.6,1.3,1309
1069,2017-05-18,1068134,62213890,58.0,58.6,57.8,58.3,-0.3,734
1070,2017-05-19,1619407,95210842,58.4,59.2,58.4,58.8,0.5,938
1071,2017-05-22,9006001,548920344,59.3,62.5,59.0,61.7,2.9,4080
1072,2017-05-23,3185609,195199296,61.0,62.0,60.7,61.7,0.0,1862
1073,2017-05-24,4333173,272172525,61.8,63.4,61.8,63.0,1.3,2282
1074,2017-05-25,14122832,951313733,63.6,69.3,63.1,68.9,5.9,7510
1075,2017-05-26,8268273,570025479,69.5,70.3,68.0,68.6,-0.3,4940
1076,2017-05-31,3529956,237896424,68.5,68.6,66.6,67.3,-1.3,2188
1077,2017-06-01,3962238,264556624,66.8,68.0,66.0,66.8,-0.5,2154
1078,2017-06-02,4407134,299717578,67.6,69.3,66.9,67.0,0.2,2915
1079,2017-06-03,1260415,83922349,66.8,67.4,66.1,66.4,-0.6,864
1080,2017-06-05,1614171,108282312,67.2,67.6,66.7,67.4,1.0,1129
1081,2017-06-06,1393345,93065165,67.4,67.4,66.3,66.6,-0.8,782
1082,2017-06-07,1436666,96523748,66.6,67.8,66.6,67.5,0.9,987
1083,2017-06-08,961624,64444774,67.6,67.6,66.8,67.0,-0.5,716
1084,2017-06-09,855830,57469234,67.2,67.5,66.8,67.0,0.0,591
1085,2017-06-12,5531769,383064761,67.5,70.2,67.4,69.1,2.1,3430
1086,2017-06-13,1725244,118284326,68.5,69.0,68.0,68.6,-0.5,1032
1087,2017-06-14,2998878,204918323,68.5,69.4,67.2,68.8,0.2,1937
1088,2017-06-15,1480721,101787280,69.2,69.2,68.1,68.9,0.1,1009
1089,2017-06-16,7976180,573006919,68.9,73.7,68.6,72.2,3.3,4762
1090,2017-06-19,5003267,369385920,72.8,75.0,72.7,73.5,1.3,3269
1091,2017-06-20,2656449,194872386,73.7,74.3,72.6,73.7,0.2,1627
1092,2017-06-21,3060296,229289602,73.7,75.8,73.1,75.5,1.8,2132
1093,2017-06-22,2212829,167157931,75.5,76.4,75.0,75.5,0.0,1532
1094,2017-06-23,2578638,193667963,75.3,76.0,74.3,75.7,0.2,1386
1095,2017-06-26,2581941,197684393,76.9,77.4,75.8,76.3,0.6,1816
1096,2017-06-27,1999135,151514560,76.2,76.5,75.5,76.4,0.1,1222
1097,2017-06-28,2376761,182032078,76.9,77.5,75.9,76.6,0.2,1536
1098,2017-06-29,2808735,214379221,76.4,77.3,75.9,76.2,-0.4,1187
1099,2017-06-30,3534838,265196000,75.6,76.5,74.0,74.6,-1.6,2011
1100,2017-07-03,3343689,243648348,71.8,73.9,71.8,72.8,0.0,1873
1101,2017-07-04,2541754,187692955,73.6,74.9,73.2,73.3,0.5,1671
1102,2017-07-05,1413619,103676305,73.0,74.0,73.0,73.6,0.3,906
1103,2017-07-06,1088013,79966046,73.6,74.0,73.2,73.8,0.2,725
1104,2017-07-07,868299,63863969,73.5,73.9,73.2,73.5,-0.3,483
1105,2017-07-10,888676,65760577,73.5,74.6,73.4,73.9,0.4,609
1106,2017-07-11,1425460,106239304,74.5,75.0,74.2,75.0,1.1,891
1107,2017-07-12,4354003,337463820,75.7,78.8,75.7,77.7,2.7,2647
1108,2017-07-13,1992703,154574724,78.0,78.5,77.0,77.3,-0.4,1223
1109,2017-07-14,1286741,99555857,77.2,78.0,77.0,77.1,-0.2,800
1110,2017-07-17,4453196,334579067,77.8,77.8,74.1,74.4,-2.7,2799
1111,2017-07-18,2617357,194021886,74.5,74.8,73.4,74.6,0.2,1916
1112,2017-07-19,2643453,195415067,74.3,74.7,73.5,73.7,-0.9,1751
1113,2017-07-20,5446458,393377948,73.5,73.5,71.0,71.8,-1.9,3482
1114,2017-07-21,3024684,219536509,72.2,73.5,71.8,72.4,0.6,1987
1115,2017-07-24,1246023,90047545,72.4,72.8,72.0,72.2,-0.2,928
1116,2017-07-25,1735849,126483506,72.5,73.5,72.3,73.5,1.3,1398
1117,2017-07-26,1843861,136091691,74.0,74.2,73.4,73.7,0.2,1446
1118,2017-07-27,1633495,119772435,73.9,74.2,73.0,73.1,-0.6,964
1119,2017-07-28,1450807,105105575,73.0,73.1,72.2,72.4,-0.7,980
1120,2017-07-31,4852799,337608586,72.4,72.4,68.1,68.9,-3.5,2974
1121,2017-08-01,8409748,564759616,68.1,69.5,66.0,66.9,-2.0,5093
1122,2017-08-02,3934489,265284389,68.0,68.3,66.6,67.2,0.3,2502
1123,2017-08-03,1693158,113563886,68.0,68.0,66.6,66.8,-0.4,1077
1124,2017-08-04,3036405,206785363,67.0,68.6,67.0,68.0,1.2,1982
1125,2017-08-07,2731263,183458832,68.0,68.1,66.9,67.0,-1.0,1754
1126,2017-08-08,2833901,191000796,67.4,68.1,66.1,67.6,0.6,2004
1127,2017-08-09,1232248,83043029,67.6,68.1,67.1,67.1,-0.5,799
1128,2017-08-10,4257761,274794006,67.0,67.1,63.3,63.6,-3.5,2868
1129,2017-08-11,5050881,326297837,63.0,66.8,60.8,66.7,3.1,3341
1130,2017-08-14,2431178,159623781,66.7,67.8,64.7,64.7,-2.0,1738
1131,2017-08-15,2117104,136920613,65.5,65.9,63.9,64.5,-0.2,1360
1132,2017-08-16,1287255,82302120,64.1,64.7,63.2,64.0,-0.5,907
1133,2017-08-17,2637307,174696307,65.3,67.0,64.5,66.4,2.4,1651
1134,2017-08-18,1611218,105018160,65.2,65.7,64.4,65.5,-0.9,1023
1135,2017-08-21,1004489,65392226,65.7,65.8,64.7,65.1,-0.4,660
1136,2017-08-22,1761213,114615245,65.6,65.6,64.6,64.8,-0.3,982
1137,2017-08-23,2306171,152009721,65.6,66.8,65.2,65.7,0.9,1527
1138,2017-08-24,3512412,235868862,65.8,67.7,65.8,67.3,1.6,2101
1139,2017-08-25,2750838,186227759,68.0,68.2,67.1,67.4,0.1,1714
1140,2017-08-28,1638668,109322112,67.5,67.8,66.4,66.4,-1.0,1087
1141,2017-08-29,1552980,101559181,66.0,66.1,64.8,65.3,-1.1,1066
1142,2017-08-30,739377,48543787,65.6,66.3,65.4,65.5,0.2,543
1143,2017-08-31,768130,50301324,66.1,66.1,65.2,65.6,0.1,558
1144,2017-09-01,753079,49496569,65.7,66.1,65.2,65.5,-0.1,513
1145,2017-09-04,1043981,67951965,65.3,65.9,64.2,65.0,-0.5,717
1146,2017-09-05,1022340,66629028,65.0,65.7,64.9,65.4,0.4,794
1147,2017-09-06,1003483,65296939,65.1,65.5,64.9,65.0,-0.4,614
1148,2017-09-07,1164946,75925991,65.1,66.0,64.6,64.7,-0.3,874
1149,2017-09-08,1804152,118651532,65.3,66.3,65.0,66.0,1.3,1134
1150,2017-09-11,2259752,151196347,67.0,67.5,66.3,67.1,1.1,1387
1151,2017-09-12,1239744,82833370,67.7,67.7,66.1,66.1,-1.0,776
1152,2017-09-13,918669,61045184,66.1,66.9,66.1,66.6,0.5,668
1153,2017-09-14,641120,42708083,67.0,67.1,66.1,66.5,-0.1,511
1154,2017-09-15,690218,45758992,66.7,66.7,66.1,66.5,0.0,447
1155,2017-09-18,672460,44561495,66.6,66.7,66.0,66.1,-0.4,477
1156,2017-09-19,1535085,102344013,66.2,67.2,66.1,66.1,0.0,895
1157,2017-09-20,1055701,69056640,66.1,66.2,65.1,65.4,-0.7,691
1158,2017-09-21,420307,27498404,65.3,65.8,65.1,65.4,0.0,344
1159,2017-09-22,541435,35343287,65.7,65.7,65.0,65.3,-0.1,442
1160,2017-09-25,1350299,86412841,65.2,65.3,63.0,64.2,-1.1,931
1161,2017-09-26,876448,56343288,64.0,65.1,63.5,64.5,0.3,708
1162,2017-09-27,657969,42595897,65.2,65.6,64.3,64.3,-0.2,466
1163,2017-09-28,344349,22230142,64.4,64.9,64.1,64.9,0.6,266
1164,2017-09-29,999775,63936923,64.9,64.9,63.2,64.3,-0.6,735
1165,2017-09-30,353207,22759404,64.6,64.7,64.3,64.3,0.0,226
1166,2017-10-02,1352598,88709319,64.8,66.6,64.4,66.6,2.3,847
1167,2017-10-03,1661373,110694147,66.6,67.5,66.0,66.0,-0.6,1085
1168,2017-10-05,1012995,66957561,66.2,66.8,65.5,66.2,0.2,679
1169,2017-10-06,732242,48409715,66.5,66.7,65.9,66.1,-0.1,366
1170,2017-10-11,2366663,158408877,66.3,67.3,66.3,66.8,0.7,1149
1171,2017-10-12,1044743,69521896,66.9,67.0,66.3,67.0,0.2,601
1172,2017-10-13,1082670,72019015,66.9,67.0,66.1,66.6,-0.4,636
1173,2017-10-16,658494,43730646,66.6,66.7,66.2,66.4,-0.2,431
1174,2017-10-17,1935783,126632759,66.4,66.4,64.1,64.1,-2.3,1205
1175,2017-10-18,2157137,137779268,64.3,65.1,63.1,63.1,-1.0,1337
1176,2017-10-19,1695783,107595443,63.4,63.9,63.0,63.3,0.2,928
1177,2017-10-20,1840474,119249190,63.1,65.9,62.9,65.9,2.6,1070
1178,2017-10-23,887762,58100754,65.9,66.0,65.0,65.7,-0.2,617
1179,2017-10-24,1332684,88218645,65.7,66.9,65.0,66.5,0.8,799
1180,2017-10-25,1503029,98680994,66.6,66.6,65.2,65.2,-1.3,1011
1181,2017-10-26,928861,60220265,65.3,65.3,64.6,64.7,-0.5,628
1182,2017-10-27,1382591,88729124,64.5,64.6,63.9,63.9,-0.8,1039
1183,2017-10-30,538843,34797195,64.4,65.3,64.1,64.3,0.4,407
1184,2017-10-31,1121880,71678720,64.3,64.4,63.7,63.7,-0.6,804
1185,2017-11-01,705483,45089012,63.7,64.2,63.5,64.0,0.3,523
1186,2017-11-02,560846,35824344,64.0,64.2,63.6,63.8,-0.2,419
1187,2017-11-03,712090,45757302,64.1,64.7,63.9,64.5,0.7,491
1188,2017-11-06,435622,28159974,64.9,64.9,64.3,64.7,0.2,344
1189,2017-11-07,1036405,67299499,64.7,65.2,64.6,65.2,0.5,787
1190,2017-11-08,1376567,90103019,65.2,65.9,64.8,65.4,0.2,979
1191,2017-11-09,1385261,90685765,65.8,66.3,64.6,64.9,-0.5,805
1192,2017-11-10,865298,55698515,64.9,64.9,64.2,64.3,-0.6,618
1193,2017-11-13,696766,44632930,64.3,64.6,63.7,63.9,-0.4,479
1194,2017-11-14,1272596,80917522,63.9,64.3,63.1,63.3,-0.6,865
1195,2017-11-15,1024797,64546305,63.3,63.5,62.6,63.2,-0.1,704
1196,2017-11-16,622145,39114959,63.2,63.3,62.6,63.0,-0.2,483
1197,2017-11-17,878535,55399059,63.1,63.3,62.8,63.0,0.0,652
1198,2017-11-20,874086,55342758,63.5,63.7,63.0,63.0,0.0,652
1199,2017-11-21,767936,48557437,63.2,63.5,63.1,63.2,0.2,507
1200,2017-11-22,1080053,68172141,63.5,63.6,62.9,63.0,-0.2,708
1201,2017-11-23,902549,56773691,63.0,63.2,62.8,62.8,-0.2,634
1202,2017-11-24,1118955,70856241,62.8,64.3,62.7,63.2,0.4,700
1203,2017-11-27,947554,59636007,63.2,63.6,62.6,62.8,-0.4,617
1204,2017-11-28,2516991,155484634,62.8,62.9,61.3,61.4,-1.4,1613
1205,2017-11-29,2033326,123272686,61.3,61.3,60.2,60.5,-0.9,1404
1206,2017-11-30,1696638,101502162,60.4,60.4,59.5,59.8,-0.7,1061
1207,2017-12-01,2278346,134723081,59.8,60.3,58.8,59.0,-0.8,1585
1208,2017-12-04,911496,54918347,59.0,61.1,59.0,60.9,1.9,685
1209,2017-12-05,1889830,115788254,61.1,62.3,60.5,60.5,-0.4,1545
1210,2017-12-06,1274807,76284120,60.5,60.9,59.0,59.3,-1.2,1101
1211,2017-12-07,573456,34310394,59.9,60.2,59.5,59.8,0.5,480
1212,2017-12-08,594592,35488947,60.0,60.0,59.5,59.7,-0.1,492
1213,2017-12-11,776429,46785556,59.9,60.6,59.9,60.1,0.4,583
1214,2017-12-12,667860,40082545,60.0,60.3,59.8,60.0,-0.1,546
1215,2017-12-13,641767,38813899,60.0,60.8,60.0,60.7,0.7,435
1216,2017-12-14,1027711,62989404,61.2,61.7,60.9,61.0,0.3,715
1217,2017-12-15,566095,34531195,61.0,61.3,60.8,60.8,-0.2,447
1218,2017-12-18,577021,35291682,60.8,61.8,60.8,61.0,0.2,432
1219,2017-12-19,400731,24456191,61.0,61.4,60.8,60.8,-0.2,325
1220,2017-12-20,346201,21197358,61.1,61.6,61.0,61.1,0.3,231
1221,2017-12-21,553489,33762529,61.6,61.6,60.7,60.7,-0.4,459
1222,2017-12-22,272375,16606558,61.3,61.3,60.8,61.1,0.4,190
1223,2017-12-25,1161629,71935267,61.4,62.4,61.4,62.1,1.0,803
1224,2017-12-26,781279,48480498,62.3,62.5,61.8,61.8,-0.3,542
1225,2017-12-27,383019,23792977,61.8,62.3,61.8,62.0,0.2,261
1226,2017-12-28,822457,51374038,62.0,62.8,62.0,62.7,0.7,515
1227,2017-12-29,2734865,175017320,62.8,64.9,62.8,64.2,1.5,1635
1228,2018-01-02,1814627,117474985,64.7,65.2,64.2,64.7,0.5,1044
1229,2018-01-03,1184949,76689583,64.9,65.2,64.2,64.5,-0.2,936
1230,2018-01-04,919698,58748909,64.5,64.5,63.6,64.0,-0.5,690
1231,2018-01-05,547095,34882050,64.0,64.1,63.6,63.7,-0.3,413
1232,2018-01-08,1591418,103018170,63.8,65.3,63.8,65.0,1.3,1007
1233,2018-01-09,783825,50851125,65.4,65.5,64.6,65.0,0.0,574
1234,2018-01-10,923618,59552555,65.0,65.1,64.2,64.2,-0.8,603
1235,2018-01-11,1596837,103605405,64.1,65.2,64.0,65.1,0.9,1160
1236,2018-01-12,621306,40357011,64.8,65.3,64.7,64.9,-0.2,482
1237,2018-01-15,656105,42567980,65.1,65.2,64.5,64.6,-0.3,437
1238,2018-01-16,556158,35845206,64.6,64.8,64.0,64.7,0.1,367
1239,2018-01-17,5688864,378779948,65.0,67.8,64.8,67.8,3.1,3259
1240,2018-01-18,5099765,345289425,68.0,68.7,66.4,67.9,0.1,3231
1241,2018-01-19,1561251,105229979,67.3,67.8,67.1,67.2,-0.7,915
1242,2018-01-22,1271675,84864125,67.2,67.2,66.4,66.7,-0.5,780
1243,2018-01-23,1085287,72351289,66.9,67.5,66.1,66.1,-0.6,720
1244,2018-01-24,1194698,78311950,66.2,66.4,65.2,65.2,-0.9,904
1245,2018-01-25,865251,56661354,65.1,65.8,65.1,65.6,0.4,678
1246,2018-01-26,423761,27810536,65.8,65.9,65.4,65.9,0.3,327
1247,2018-01-29,603893,39672947,66.1,66.1,65.4,65.5,-0.4,389
1248,2018-01-30,766568,50413408,65.6,66.2,65.3,65.6,0.1,465
1249,2018-01-31,721641,47524963,65.4,66.2,65.1,66.1,0.5,488
1250,2018-02-01,449365,29653758,66.2,66.5,65.6,65.9,-0.2,330
1251,2018-02-02,426997,28189102,65.9,66.4,65.8,65.9,0.0,344
1252,2018-02-05,752664,48990224,65.0,65.5,64.7,65.5,-0.4,527
1253,2018-02-06,2854644,181473316,64.8,65.0,61.6,62.3,-3.2,2239
1254,2018-02-07,1079138,68990397,63.4,64.5,63.4,64.0,1.7,818
1255,2018-02-08,818560,52774074,64.0,65.2,63.7,65.2,1.2,570
1256,2018-02-09,847220,54390738,62.5,65.2,62.5,65.0,-0.2,652
1257,2018-02-12,676078,43678270,65.2,65.2,64.1,64.2,-0.8,458
1258,2018-02-21,1064515,68995468,64.9,65.4,64.2,65.2,1.0,775
1259,2018-02-22,545112,35200280,64.5,64.8,64.4,64.6,-0.6,417
1260,2018-02-23,729370,47098760,65.0,65.0,64.2,64.2,-0.4,569
1261,2018-02-26,5415032,363803730,64.8,68.6,64.5,67.9,3.7,2931
1262,2018-02-27,2507319,169088024,68.5,68.6,66.6,67.2,-0.7,1439
1263,2018-03-01,5535492,381381415,66.8,69.7,66.6,69.6,2.4,3334
1264,2018-03-02,5001936,349483141,69.2,71.0,68.6,69.2,-0.4,3133
1265,2018-03-05,2415830,165086802,69.0,69.5,67.5,67.5,-1.7,1456
1266,2018-03-06,957190,64938681,68.0,68.4,67.6,67.9,0.4,646
1267,2018-03-07,1395274,95396932,67.7,69.2,67.6,67.6,-0.3,909
1268,2018-03-08,3316753,230331370,68.5,70.8,68.5,68.5,0.9,2068
1269,2018-03-09,1464387,100078528,68.9,69.3,67.6,68.4,-0.1,1074
1270,2018-03-12,1524274,104125855,68.6,68.7,68.0,68.1,-0.3,958
1271,2018-03-13,1018392,69251856,68.1,68.5,67.7,67.8,-0.3,746
1272,2018-03-14,538899,36566690,68.0,68.2,67.7,67.7,-0.1,492
1273,2018-03-15,618040,41961220,68.0,68.1,67.7,67.7,0.0,446
1274,2018-03-16,1295119,87274387,67.9,68.0,67.0,67.0,-0.7,854
1275,2018-03-19,1794966,118934291,66.7,66.8,65.8,66.2,-0.8,1337
1276,2018-03-20,710429,47190741,66.2,66.9,65.9,66.6,0.4,691
1277,2018-03-21,947940,63749904,66.8,67.8,66.6,67.3,0.7,791
1278,2018-03-22,903081,60407292,67.4,67.5,66.5,66.5,-0.8,740
1279,2018-03-23,1805211,118683758,66.0,66.1,65.5,65.6,-0.9,1217
1280,2018-03-26,1454989,95384374,65.4,66.4,65.0,65.5,-0.1,930
1281,2018-03-27,719540,47303777,65.9,66.2,65.4,65.4,-0.1,571
1282,2018-03-28,552254,36001166,65.4,65.4,65.0,65.2,-0.2,472
1283,2018-03-29,311587,20362307,65.3,65.6,65.2,65.4,0.2,248
1284,2018-03-30,499030,32690244,65.7,65.7,65.4,65.6,0.2,392
1285,2018-03-31,204787,13405642,65.7,65.7,65.3,65.4,-0.2,195
1286,2018-04-02,232667,15252422,65.8,65.8,65.4,65.5,0.1,239
1287,2018-04-03,805916,52309575,65.5,65.5,64.8,65.0,-0.5,642
1288,2018-04-09,1109009,71281205,65.2,65.2,64.0,64.1,-0.9,1015
1289,2018-04-10,1621322,104016158,64.2,64.5,64.0,64.0,-0.1,972
1290,2018-04-11,1396597,88909356,64.2,64.2,63.4,63.5,-0.5,1105
1291,2018-04-12,1502479,94586407,63.1,63.3,62.7,62.9,-0.6,1149
1292,2018-04-13,958190,60733610,63.0,64.0,62.9,63.2,0.3,702
1293,2018-04-16,960246,60146532,63.2,63.2,62.4,62.7,-0.5,687
1294,2018-04-17,529326,33320882,62.8,63.2,62.7,63.1,0.4,383
1295,2018-04-18,1274427,79670857,63.5,63.5,62.1,62.2,-0.9,1006
1296,2018-04-19,443964,27782924,62.2,62.9,62.2,62.7,0.5,338
1297,2018-04-20,573859,35904717,62.8,62.8,62.5,62.6,-0.1,357
1298,2018-04-23,457392,28874889,62.7,63.3,62.7,63.1,0.5,321
1299,2018-04-24,468043,29406504,63.1,63.1,62.6,62.9,-0.2,346
1300,2018-04-25,548301,34617306,62.5,63.5,62.4,63.5,0.6,405
1301,2018-04-26,830144,52601637,63.7,63.7,62.9,63.2,-0.3,531
1302,2018-04-27,358003,22664180,63.2,63.5,63.2,63.2,0.0,282
1303,2018-04-30,625663,39905657,63.2,64.3,63.0,64.0,0.8,429
1304,2018-05-02,757904,47723891,63.5,63.5,62.4,63.4,-0.6,615
1305,2018-05-03,575591,36076286,62.5,62.9,62.5,62.8,-0.6,478
1306,2018-05-04,484833,30382579,62.8,62.8,62.6,62.6,-0.2,422
1307,2018-05-07,471386,29378229,62.6,63.0,62.1,62.2,-0.4,302
1308,2018-05-08,429553,26675755,62.1,62.2,62.0,62.1,-0.1,287
1309,2018-05-09,591681,36321741,62.1,62.2,60.5,61.3,-0.8,493
1310,2018-05-10,3036960,181555567,60.0,60.4,59.1,59.8,-1.5,1943
1311,2018-05-11,1017985,61410085,60.0,60.5,60.0,60.5,0.7,716
1312,2018-05-14,1447318,86436955,60.1,60.3,59.4,59.8,-0.7,1007
1313,2018-05-15,910913,54361550,59.8,60.2,59.2,59.9,0.1,644
1314,2018-05-16,884238,53347918,59.9,60.7,59.5,60.6,0.7,650
1315,2018-05-17,437504,26557644,61.0,61.0,60.5,60.7,0.1,379
1316,2018-05-18,578211,34963381,60.7,60.8,60.1,60.1,-0.6,444
1317,2018-05-21,502657,30398830,60.2,60.6,60.2,60.5,0.4,333
1318,2018-05-22,391893,23729620,60.7,60.7,60.2,60.2,-0.3,312
1319,2018-05-23,468885,28172957,60.2,60.6,60.0,60.0,-0.2,437
1320,2018-05-24,518695,31070527,60.1,60.1,59.7,59.9,-0.1,463
1321,2018-05-25,681612,40884078,60.0,60.4,59.7,59.7,-0.2,524
1322,2018-05-28,783242,46714720,59.8,60.0,59.5,59.5,-0.2,634
1323,2018-05-29,832037,49307292,59.5,59.7,59.1,59.1,-0.4,701
1324,2018-05-30,1106774,64641466,59.1,59.2,58.0,58.4,-0.7,922
1325,2018-05-31,919485,53581555,58.5,58.6,58.0,58.5,0.1,609
1326,2018-06-01,665787,39518220,58.5,60.4,58.3,59.9,1.4,555
1327,2018-06-04,1078920,65576820,60.1,61.0,60.1,60.5,0.6,787
1328,2018-06-05,392776,23789967,60.9,60.9,60.5,60.5,0.0,344
1329,2018-06-06,546496,33204385,60.7,60.9,60.5,60.8,0.3,462
1330,2018-06-07,656766,39638733,61.0,61.0,60.1,60.1,-0.7,584
1331,2018-06-08,336262,20269245,60.1,60.5,60.1,60.3,0.2,284
1332,2018-06-11,438054,26694279,61.0,61.3,60.7,60.7,0.4,334
1333,2018-06-12,339200,20608500,61.0,61.0,60.5,60.7,0.0,289
1334,2018-06-13,346289,20994434,60.7,61.0,60.4,60.4,-0.3,304
1335,2018-06-14,428512,25913923,60.4,60.6,60.3,60.3,-0.1,329
1336,2018-06-15,908050,54898435,60.3,60.9,60.2,60.5,0.2,571
1337,2018-06-19,562996,34088045,60.5,60.8,60.2,60.6,0.1,500
1338,2018-06-20,549027,33006217,60.5,60.5,60.0,60.0,-0.6,383
1339,2018-06-21,434675,26152661,60.0,60.7,60.0,60.0,0.0,274
1340,2018-06-22,776813,46560531,60.1,60.4,59.5,59.9,-0.1,554
1341,2018-06-25,605037,36399617,60.1,60.7,60.0,60.0,0.1,447
1342,2018-06-26,324090,19460442,59.9,60.2,59.8,60.0,0.0,264
1343,2018-06-27,585963,35271460,60.0,60.4,60.0,60.0,0.0,302
1344,2018-06-28,378290,22723553,60.0,60.3,60.0,60.0,0.0,262
1345,2018-06-29,436199,26206192,60.0,60.2,60.0,60.1,0.1,305
1346,2018-07-02,635892,38442467,60.5,60.7,60.2,60.3,0.2,403
1347,2018-07-03,517221,31213500,60.6,60.8,60.0,60.0,-0.3,384
1348,2018-07-04,365677,21958953,60.0,60.3,59.9,60.2,0.2,226
1349,2018-07-05,427832,25676662,60.3,60.3,59.8,59.8,-0.4,274
1350,2018-07-06,459357,27337220,60.3,60.3,59.1,59.5,-0.3,375
1351,2018-07-09,497224,29509888,59.5,59.6,59.1,59.4,-0.1,394
1352,2018-07-10,963332,57004347,59.4,59.4,59.0,59.1,-0.3,734
1353,2018-07-11,823942,48914431,59.2,59.6,59.2,59.3,0.2,556
1354,2018-07-12,1492364,86274376,57.0,58.7,56.9,58.5,0.0,1039
1355,2018-07-13,461317,26931203,58.5,58.6,58.0,58.4,-0.1,390
1356,2018-07-16,425376,24787325,58.5,58.6,58.0,58.1,-0.3,312
1357,2018-07-17,553807,32004361,58.1,58.2,57.6,57.6,-0.5,431
1358,2018-07-18,480871,27796248,57.5,58.1,57.5,58.0,0.4,360
1359,2018-07-19,362447,20941112,58.3,58.4,57.6,57.7,-0.3,308
1360,2018-07-20,413295,23780210,57.6,57.7,57.4,57.6,-0.1,346
1361,2018-07-23,254066,14581899,57.6,57.6,57.2,57.3,-0.3,224
1362,2018-07-24,429054,24513005,57.3,57.3,57.0,57.1,-0.2,291
1363,2018-07-25,1037421,58736731,57.1,57.1,56.5,56.7,-0.4,729
1364,2018-07-26,600270,34020012,56.6,56.9,56.5,56.7,0.0,406
1365,2018-07-27,567668,32500167,56.8,57.4,56.8,57.2,0.5,411
1366,2018-07-30,440655,25217624,57.1,57.4,57.1,57.3,0.1,276
1367,2018-07-31,894938,51847068,57.4,58.3,57.3,58.2,0.9,552
1368,2018-08-01,593304,34309232,58.2,58.2,57.6,57.6,-0.6,410
1369,2018-08-02,353858,20338864,57.6,57.8,57.3,57.3,-0.3,271
1370,2018-08-03,909543,51778016,57.3,57.5,56.6,56.7,-0.6,657
1371,2018-08-06,393670,22447860,56.8,57.2,56.7,57.1,0.4,281
1372,2018-08-07,507382,28850436,57.1,57.2,56.7,56.8,-0.3,412
1373,2018-08-08,1006552,57779433,56.9,58.0,56.8,57.1,0.3,636
1374,2018-08-09,584266,33762334,57.5,58.0,57.2,58.0,0.9,441
1375,2018-08-10,696319,40125119,58.1,58.1,57.2,57.3,-0.7,501
1376,2018-08-13,689037,39506627,57.8,57.8,57.0,57.3,0.0,498
1377,2018-08-14,6397470,340698495,54.5,54.5,52.5,53.4,-3.9,3658
1378,2018-08-15,5827355,292641223,53.3,53.3,49.15,49.55,-3.85,3687
1379,2018-08-16,2546226,124223442,48.9,49.3,48.0,49.1,-0.45,1621
1380,2018-08-17,1663407,82666550,49.3,50.7,49.3,49.4,0.3,1041
1381,2018-08-20,1030942,51888246,49.5,50.8,49.5,50.3,0.9,758
1382,2018-08-21,1107789,55688757,50.4,50.7,49.9,50.0,-0.3,818
1383,2018-08-22,1291220,64060800,50.0,50.0,49.3,49.4,-0.6,828
1384,2018-08-23,369469,18409850,49.4,50.1,49.3,49.75,0.35,302
1385,2018-08-24,328007,16233689,49.9,49.9,49.35,49.5,-0.25,301
1386,2018-08-27,853266,43169666,50.0,50.9,50.0,50.8,1.3,584
1387,2018-08-28,2327413,122233743,51.1,53.6,51.0,53.1,2.3,1673
1388,2018-08-29,958800,50220356,53.1,53.2,52.0,52.2,-0.9,705
1389,2018-08-30,371512,19259615,52.2,52.3,51.5,52.0,-0.2,353
1390,2018-08-31,317308,16409701,51.8,52.3,51.4,51.9,-0.1,261
1391,2018-09-03,339645,17648757,51.9,52.3,51.7,52.0,0.1,288
1392,2018-09-04,251513,13112675,52.0,52.3,52.0,52.0,0.0,196
1393,2018-09-05,218304,11347162,51.6,52.2,51.6,51.9,-0.1,202
1394,2018-09-06,392978,20272352,51.9,52.0,51.3,51.3,-0.6,298
1395,2018-09-07,590035,30011585,51.1,51.2,50.6,50.6,-0.7,398
1396,2018-09-10,609335,30442918,50.5,50.6,49.65,49.95,-0.65,460
1397,2018-09-11,378596,19041746,49.95,50.8,49.95,50.8,0.85,300
1398,2018-09-12,565681,28914129,50.9,51.4,50.9,51.0,0.2,403
1399,2018-09-13,431653,22207981,51.5,51.7,51.1,51.7,0.7,317
1400,2018-09-14,422475,22031583,52.0,52.3,51.8,52.2,0.5,317
1401,2018-09-17,474166,24768432,52.2,52.6,51.8,51.8,-0.4,336
1402,2018-09-18,328447,16829817,51.5,51.7,51.0,51.0,-0.8,312
1403,2018-09-19,331446,17114533,51.1,51.9,51.1,51.9,0.9,281
1404,2018-09-20,253261,13147919,52.1,52.3,51.7,51.7,-0.2,197
1405,2018-09-21,295871,15343692,51.9,52.0,51.7,51.9,0.2,254
1406,2018-09-25,336283,17324179,51.9,52.0,51.3,51.4,-0.5,254
1407,2018-09-26,312783,16045093,51.6,51.6,51.2,51.4,0.0,204
1408,2018-09-27,375249,19296538,51.4,51.7,51.1,51.5,0.1,204
1409,2018-09-28,295625,15266905,51.5,51.9,51.4,51.5,0.0,276
1410,2018-10-01,354777,18360417,51.5,51.9,51.5,51.7,0.2,276
1411,2018-10-02,271134,13906721,51.7,51.7,51.1,51.3,-0.4,215
1412,2018-10-03,273386,13994993,51.1,51.4,51.1,51.1,-0.2,187
1413,2018-10-04,366003,18642953,51.1,51.2,50.7,50.7,-0.4,283
1414,2018-10-05,742161,37083775,50.7,50.7,49.5,50.1,-0.6,610
